wall_time,sim_time,symbol,event,signal,side,price,pos_lots,detail
00:26:03,2024-11-19 09:32:49,TXRH,SUBMIT,NEUTRAL,SELL,194.17,0,up=0 dn=0 spread=1.2900
00:26:03,2024-11-19 09:32:49,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.92 SELL@194.17 up=0 dn=0
00:26:04,2024-11-19 09:32:49,CROX,SUBMIT,NEUTRAL,BUY,95.44,0,up=0 dn=2 spread=0.2900
00:26:04,2024-11-19 09:32:49,CROX,SUBMIT,NEUTRAL,SELL,95.69,0,up=0 dn=2 spread=0.2900
00:26:04,2024-11-19 09:32:49,CROX,QUOTED,NEUTRAL,,,0,BUY@95.44 SELL@95.69 up=0 dn=2
00:26:05,2024-11-19 09:32:49,PZZA,SUBMIT,NEUTRAL,BUY,47.53,0,up=0 dn=0 spread=0.3400
00:26:05,2024-11-19 09:32:49,PZZA,SUBMIT,NEUTRAL,SELL,47.83,0,up=0 dn=0 spread=0.3400
00:26:05,2024-11-19 09:32:49,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.53 SELL@47.83 up=0 dn=0
00:26:06,2024-11-19 09:32:49,CAR,SUBMIT,NEUTRAL,BUY,98.63,0,up=0 dn=0 spread=1.3500
00:26:06,2024-11-19 09:32:49,CAR,SUBMIT,NEUTRAL,SELL,99.94,0,up=0 dn=0 spread=1.3500
00:26:06,2024-11-19 09:32:49,CAR,QUOTED,NEUTRAL,,,0,BUY@98.63 SELL@99.94 up=0 dn=0
00:26:07,2024-11-19 09:32:49,HELE,SUBMIT,NEUTRAL,BUY,64.73,0,up=0 dn=0 spread=0.3800
00:26:07,2024-11-19 09:32:49,HELE,SUBMIT,NEUTRAL,SELL,65.07,0,up=0 dn=0 spread=0.3800
00:26:07,2024-11-19 09:32:49,HELE,QUOTED,NEUTRAL,,,0,BUY@64.73 SELL@65.07 up=0 dn=0
00:26:08,2024-11-19 09:32:49,JACK,SUBMIT,NEUTRAL,BUY,46.48,-1,up=0 dn=0 spread=0.3700
00:26:08,2024-11-19 09:32:49,JACK,SUBMIT,NEUTRAL,SELL,46.81,-1,up=0 dn=0 spread=0.3700
00:26:08,2024-11-19 09:32:49,JACK,QUOTED,NEUTRAL,,,-1,BUY@46.48 SELL@46.81 up=0 dn=0
00:26:09,2024-11-19 09:32:49,SHOO,SUBMIT,NEUTRAL,BUY,42.37,-1,up=1 dn=0 spread=0.4200
00:26:09,2024-11-19 09:32:49,SHOO,SUBMIT,NEUTRAL,SELL,42.75,-1,up=1 dn=0 spread=0.4200
00:26:09,2024-11-19 09:32:49,SHOO,QUOTED,NEUTRAL,,,-1,BUY@42.37 SELL@42.75 up=1 dn=0
00:26:10,2024-11-19 09:33:00,TXRH,SUBMIT,NEUTRAL,BUY,192.92,0,up=0 dn=0 spread=1.2900
00:26:10,2024-11-19 09:33:00,TXRH,SUBMIT,NEUTRAL,SELL,194.17,0,up=0 dn=0 spread=1.2900
00:26:10,2024-11-19 09:33:00,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.92 SELL@194.17 up=0 dn=0
00:26:11,2024-11-19 09:33:00,CROX,SUBMIT,NEUTRAL,BUY,95.44,-1,up=1 dn=2 spread=0.2600
00:26:11,2024-11-19 09:33:00,CROX,SUBMIT,NEUTRAL,SELL,95.66,-1,up=1 dn=2 spread=0.2600
00:26:11,2024-11-19 09:33:00,CROX,QUOTED,NEUTRAL,,,-1,BUY@95.44 SELL@95.66 up=1 dn=2
00:26:12,2024-11-19 09:33:00,PZZA,SUBMIT,NEUTRAL,BUY,47.53,0,up=0 dn=0 spread=0.3400
00:26:12,2024-11-19 09:33:00,PZZA,SUBMIT,NEUTRAL,SELL,47.83,0,up=0 dn=0 spread=0.3400
00:26:12,2024-11-19 09:33:00,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.53 SELL@47.83 up=0 dn=0
00:26:13,2024-11-19 09:33:00,CAR,SUBMIT,NEUTRAL,BUY,98.63,0,up=0 dn=0 spread=1.3500
00:26:13,2024-11-19 09:33:00,CAR,SUBMIT,NEUTRAL,SELL,99.94,0,up=0 dn=0 spread=1.3500
00:26:13,2024-11-19 09:33:00,CAR,QUOTED,NEUTRAL,,,0,BUY@98.63 SELL@99.94 up=0 dn=0
00:26:14,2024-11-19 09:33:00,HELE,SUBMIT,NEUTRAL,BUY,64.73,-1,up=0 dn=0 spread=0.8100
00:26:14,2024-11-19 09:33:00,HELE,SUBMIT,NEUTRAL,SELL,65.5,-1,up=0 dn=0 spread=0.8100
00:26:14,2024-11-19 09:33:00,HELE,QUOTED,NEUTRAL,,,-1,BUY@64.73 SELL@65.5 up=0 dn=0
00:26:15,2024-11-19 09:33:00,JACK,SUBMIT,NEUTRAL,BUY,46.48,-1,up=0 dn=0 spread=0.3700
00:26:15,2024-11-19 09:33:00,JACK,SUBMIT,NEUTRAL,SELL,46.81,-1,up=0 dn=0 spread=0.3700
00:26:15,2024-11-19 09:33:00,JACK,QUOTED,NEUTRAL,,,-1,BUY@46.48 SELL@46.81 up=0 dn=0
00:26:16,2024-11-19 09:33:00,SHOO,SUBMIT,NEUTRAL,BUY,42.38,-1,up=1 dn=1 spread=0.4100
00:26:16,2024-11-19 09:33:00,SHOO,SUBMIT,NEUTRAL,SELL,42.75,-1,up=1 dn=1 spread=0.4100
00:26:16,2024-11-19 09:33:00,SHOO,QUOTED,NEUTRAL,,,-1,BUY@42.38 SELL@42.75 up=1 dn=1
00:26:18,2024-11-19 09:33:06,TXRH,SUBMIT,NEUTRAL,BUY,193.05,0,up=1 dn=0 spread=1.1600
00:26:18,2024-11-19 09:33:06,TXRH,SUBMIT,NEUTRAL,SELL,194.17,0,up=1 dn=0 spread=1.1600
00:26:18,2024-11-19 09:33:06,TXRH,QUOTED,NEUTRAL,,,0,BUY@193.05 SELL@194.17 up=1 dn=0
00:26:19,2024-11-19 09:33:06,CROX,SUBMIT,NEUTRAL,BUY,95.44,-1,up=1 dn=3 spread=0.2600
00:26:19,2024-11-19 09:33:06,CROX,SUBMIT,NEUTRAL,SELL,95.66,-1,up=1 dn=3 spread=0.2600
00:26:19,2024-11-19 09:33:06,CROX,QUOTED,NEUTRAL,,,-1,BUY@95.44 SELL@95.66 up=1 dn=3
00:26:20,2024-11-19 09:33:06,PZZA,SUBMIT,NEUTRAL,BUY,47.53,0,up=0 dn=0 spread=0.3400
00:26:20,2024-11-19 09:33:06,PZZA,SUBMIT,NEUTRAL,SELL,47.83,0,up=0 dn=0 spread=0.3400
00:26:20,2024-11-19 09:33:06,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.53 SELL@47.83 up=0 dn=0
00:26:21,2024-11-19 09:33:06,CAR,SUBMIT,NEUTRAL,BUY,98.63,0,up=0 dn=0 spread=1.3500
00:26:21,2024-11-19 09:33:06,CAR,SUBMIT,NEUTRAL,SELL,99.94,0,up=0 dn=0 spread=1.3500
00:26:21,2024-11-19 09:33:06,CAR,QUOTED,NEUTRAL,,,0,BUY@98.63 SELL@99.94 up=0 dn=0
00:26:22,2024-11-19 09:33:06,HELE,SUBMIT,NEUTRAL,BUY,64.73,-1,up=0 dn=0 spread=0.8100
00:26:22,2024-11-19 09:33:06,HELE,SUBMIT,NEUTRAL,SELL,65.5,-1,up=0 dn=0 spread=0.8100
00:26:22,2024-11-19 09:33:06,HELE,QUOTED,NEUTRAL,,,-1,BUY@64.73 SELL@65.5 up=0 dn=0
00:26:23,2024-11-19 09:33:06,JACK,SUBMIT,NEUTRAL,BUY,46.48,-1,up=0 dn=0 spread=0.3700
00:26:23,2024-11-19 09:33:06,JACK,SUBMIT,NEUTRAL,SELL,46.81,-1,up=0 dn=0 spread=0.3700
00:26:23,2024-11-19 09:33:06,JACK,QUOTED,NEUTRAL,,,-1,BUY@46.48 SELL@46.81 up=0 dn=0
00:26:24,2024-11-19 09:33:06,SHOO,SUBMIT,NEUTRAL,BUY,42.38,-1,up=1 dn=1 spread=0.4100
00:26:24,2024-11-19 09:33:06,SHOO,SUBMIT,NEUTRAL,SELL,42.75,-1,up=1 dn=1 spread=0.4100
00:26:24,2024-11-19 09:33:06,SHOO,QUOTED,NEUTRAL,,,-1,BUY@42.38 SELL@42.75 up=1 dn=1
00:26:26,2024-11-19 09:33:13,TXRH,SUBMIT,NEUTRAL,BUY,193.05,0,up=1 dn=1 spread=1.1600
00:26:26,2024-11-19 09:33:13,TXRH,SUBMIT,NEUTRAL,SELL,194.17,0,up=1 dn=1 spread=1.1600
00:26:26,2024-11-19 09:33:13,TXRH,QUOTED,NEUTRAL,,,0,BUY@193.05 SELL@194.17 up=1 dn=1
00:26:27,2024-11-19 09:33:13,CROX,SUBMIT,NEUTRAL,BUY,95.45,-1,up=1 dn=4 spread=0.2500
00:26:27,2024-11-19 09:33:13,CROX,SUBMIT,NEUTRAL,SELL,95.66,-1,up=1 dn=4 spread=0.2500
00:26:27,2024-11-19 09:33:13,CROX,QUOTED,NEUTRAL,,,-1,BUY@95.45 SELL@95.66 up=1 dn=4
00:26:28,2024-11-19 09:33:13,PZZA,SUBMIT,NEUTRAL,BUY,47.53,0,up=0 dn=0 spread=0.3400
00:26:28,2024-11-19 09:33:13,PZZA,SUBMIT,NEUTRAL,SELL,47.83,0,up=0 dn=0 spread=0.3400
00:26:28,2024-11-19 09:33:13,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.53 SELL@47.83 up=0 dn=0
00:26:29,2024-11-19 09:33:13,CAR,SUBMIT,NEUTRAL,BUY,98.63,0,up=0 dn=0 spread=1.3500
00:26:29,2024-11-19 09:33:13,CAR,SUBMIT,NEUTRAL,SELL,99.94,0,up=0 dn=0 spread=1.3500
00:26:29,2024-11-19 09:33:13,CAR,QUOTED,NEUTRAL,,,0,BUY@98.63 SELL@99.94 up=0 dn=0
00:26:30,2024-11-19 09:33:13,HELE,SUBMIT,NEUTRAL,BUY,64.76,-1,up=0 dn=0 spread=0.7800
00:26:30,2024-11-19 09:33:13,HELE,SUBMIT,NEUTRAL,SELL,65.5,-1,up=0 dn=0 spread=0.7800
00:26:30,2024-11-19 09:33:13,HELE,QUOTED,NEUTRAL,,,-1,BUY@64.76 SELL@65.5 up=0 dn=0
00:26:31,2024-11-19 09:33:13,JACK,SUBMIT,NEUTRAL,BUY,46.48,-1,up=0 dn=0 spread=0.3700
00:26:31,2024-11-19 09:33:13,JACK,SUBMIT,NEUTRAL,SELL,46.81,-1,up=0 dn=0 spread=0.3700
00:26:31,2024-11-19 09:33:13,JACK,QUOTED,NEUTRAL,,,-1,BUY@46.48 SELL@46.81 up=0 dn=0
00:26:32,2024-11-19 09:33:13,SHOO,SUBMIT,NEUTRAL,BUY,42.38,-1,up=1 dn=1 spread=0.4100
00:26:32,2024-11-19 09:33:13,SHOO,SUBMIT,NEUTRAL,SELL,42.75,-1,up=1 dn=1 spread=0.4100
00:26:32,2024-11-19 09:33:13,SHOO,QUOTED,NEUTRAL,,,-1,BUY@42.38 SELL@42.75 up=1 dn=1
00:26:33,2024-11-19 09:33:23,TXRH,SUBMIT,NEUTRAL,BUY,193.05,0,up=1 dn=1 spread=1.1600
00:26:33,2024-11-19 09:33:23,TXRH,SUBMIT,NEUTRAL,SELL,194.17,0,up=1 dn=1 spread=1.1600
00:26:33,2024-11-19 09:33:23,TXRH,QUOTED,NEUTRAL,,,0,BUY@193.05 SELL@194.17 up=1 dn=1
00:26:34,2024-11-19 09:33:23,CROX,SUBMIT,NEUTRAL,BUY,95.45,-2,up=2 dn=4 spread=0.3300
00:26:34,2024-11-19 09:33:23,CROX,SUBMIT,NEUTRAL,SELL,95.74,-2,up=2 dn=4 spread=0.3300
00:26:34,2024-11-19 09:33:23,CROX,QUOTED,NEUTRAL,,,-2,BUY@95.45 SELL@95.74 up=2 dn=4
00:26:35,2024-11-19 09:33:23,PZZA,SUBMIT,NEUTRAL,BUY,47.53,0,up=0 dn=0 spread=0.3400
00:26:35,2024-11-19 09:33:23,PZZA,SUBMIT,NEUTRAL,SELL,47.83,0,up=0 dn=0 spread=0.3400
00:26:35,2024-11-19 09:33:23,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.53 SELL@47.83 up=0 dn=0
00:26:36,2024-11-19 09:33:23,CAR,SUBMIT,NEUTRAL,BUY,98.63,0,up=0 dn=0 spread=1.3500
00:26:36,2024-11-19 09:33:23,CAR,SUBMIT,NEUTRAL,SELL,99.94,0,up=0 dn=0 spread=1.3500
00:26:36,2024-11-19 09:33:23,CAR,QUOTED,NEUTRAL,,,0,BUY@98.63 SELL@99.94 up=0 dn=0
00:26:37,2024-11-19 09:33:23,HELE,SUBMIT,NEUTRAL,BUY,64.76,-1,up=0 dn=0 spread=0.7700
00:26:37,2024-11-19 09:33:23,HELE,SUBMIT,NEUTRAL,SELL,65.49,-1,up=0 dn=0 spread=0.7700
00:26:37,2024-11-19 09:33:23,HELE,QUOTED,NEUTRAL,,,-1,BUY@64.76 SELL@65.49 up=0 dn=0
00:26:38,2024-11-19 09:33:23,JACK,SUBMIT,NEUTRAL,BUY,46.47,-1,up=0 dn=0 spread=0.3800
00:26:38,2024-11-19 09:33:23,JACK,SUBMIT,NEUTRAL,SELL,46.81,-1,up=0 dn=0 spread=0.3800
00:26:38,2024-11-19 09:33:23,JACK,QUOTED,NEUTRAL,,,-1,BUY@46.47 SELL@46.81 up=0 dn=0
00:26:39,2024-11-19 09:33:23,SHOO,SUBMIT,NEUTRAL,BUY,42.38,-1,up=1 dn=1 spread=0.4100
00:26:39,2024-11-19 09:33:23,SHOO,SUBMIT,NEUTRAL,SELL,42.75,-1,up=1 dn=1 spread=0.4100
00:26:39,2024-11-19 09:33:23,SHOO,QUOTED,NEUTRAL,,,-1,BUY@42.38 SELL@42.75 up=1 dn=1
00:26:41,2024-11-19 09:33:26,TXRH,SUBMIT,NEUTRAL,BUY,193.05,0,up=1 dn=1 spread=1.1600
00:26:41,2024-11-19 09:33:26,TXRH,SUBMIT,NEUTRAL,SELL,194.17,0,up=1 dn=1 spread=1.1600
00:26:41,2024-11-19 09:33:26,TXRH,QUOTED,NEUTRAL,,,0,BUY@193.05 SELL@194.17 up=1 dn=1
00:26:42,2024-11-19 09:33:26,CROX,SUBMIT,NEUTRAL,BUY,95.54,-2,up=3 dn=4 spread=0.2400
00:26:42,2024-11-19 09:33:26,CROX,SUBMIT,NEUTRAL,SELL,95.74,-2,up=3 dn=4 spread=0.2400
00:26:42,2024-11-19 09:33:26,CROX,QUOTED,NEUTRAL,,,-2,BUY@95.54 SELL@95.74 up=3 dn=4
00:26:43,2024-11-19 09:33:26,PZZA,SUBMIT,NEUTRAL,BUY,47.53,0,up=0 dn=0 spread=0.3400
00:26:43,2024-11-19 09:33:26,PZZA,SUBMIT,NEUTRAL,SELL,47.83,0,up=0 dn=0 spread=0.3400
00:26:43,2024-11-19 09:33:26,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.53 SELL@47.83 up=0 dn=0
00:26:44,2024-11-19 09:33:26,CAR,SUBMIT,NEUTRAL,BUY,98.63,0,up=0 dn=0 spread=1.3500
00:26:44,2024-11-19 09:33:26,CAR,SUBMIT,NEUTRAL,SELL,99.94,0,up=0 dn=0 spread=1.3500
00:26:44,2024-11-19 09:33:26,CAR,QUOTED,NEUTRAL,,,0,BUY@98.63 SELL@99.94 up=0 dn=0
00:26:45,2024-11-19 09:33:26,HELE,SUBMIT,NEUTRAL,BUY,64.76,-1,up=0 dn=0 spread=0.7700
00:26:45,2024-11-19 09:33:26,HELE,SUBMIT,NEUTRAL,SELL,65.49,-1,up=0 dn=0 spread=0.7700
00:26:45,2024-11-19 09:33:26,HELE,QUOTED,NEUTRAL,,,-1,BUY@64.76 SELL@65.49 up=0 dn=0
00:26:46,2024-11-19 09:33:26,JACK,SUBMIT,NEUTRAL,BUY,46.47,-1,up=0 dn=0 spread=0.3800
00:26:46,2024-11-19 09:33:26,JACK,SUBMIT,NEUTRAL,SELL,46.81,-1,up=0 dn=0 spread=0.3800
00:26:46,2024-11-19 09:33:26,JACK,QUOTED,NEUTRAL,,,-1,BUY@46.47 SELL@46.81 up=0 dn=0
00:26:47,2024-11-19 09:33:26,SHOO,SUBMIT,NEUTRAL,BUY,42.38,-1,up=1 dn=1 spread=0.4100
00:26:47,2024-11-19 09:33:26,SHOO,SUBMIT,NEUTRAL,SELL,42.75,-1,up=1 dn=1 spread=0.4100
00:26:47,2024-11-19 09:33:26,SHOO,QUOTED,NEUTRAL,,,-1,BUY@42.38 SELL@42.75 up=1 dn=1
00:26:48,2024-11-19 09:33:35,TXRH,SUBMIT,NEUTRAL,BUY,192.79,0,up=1 dn=1 spread=1.4200
00:26:48,2024-11-19 09:33:35,TXRH,SUBMIT,NEUTRAL,SELL,194.17,0,up=1 dn=1 spread=1.4200
00:26:48,2024-11-19 09:33:35,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.79 SELL@194.17 up=1 dn=1
00:26:49,2024-11-19 09:33:35,CROX,SUBMIT,NEUTRAL,BUY,95.64,-3,up=4 dn=4 spread=0.3700
00:26:49,2024-11-19 09:33:35,CROX,SUBMIT,NEUTRAL,SELL,95.97,-3,up=4 dn=4 spread=0.3700
00:26:49,2024-11-19 09:33:35,CROX,QUOTED,NEUTRAL,,,-3,BUY@95.64 SELL@95.97 up=4 dn=4
00:26:50,2024-11-19 09:33:35,PZZA,SUBMIT,NEUTRAL,BUY,47.53,0,up=0 dn=0 spread=0.3100
00:26:50,2024-11-19 09:33:35,PZZA,SUBMIT,NEUTRAL,SELL,47.8,0,up=0 dn=0 spread=0.3100
00:26:50,2024-11-19 09:33:35,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.53 SELL@47.8 up=0 dn=0
00:26:51,2024-11-19 09:33:35,CAR,SUBMIT,NEUTRAL,BUY,98.63,0,up=0 dn=0 spread=1.3500
00:26:51,2024-11-19 09:33:35,CAR,SUBMIT,NEUTRAL,SELL,99.94,0,up=0 dn=0 spread=1.3500
00:26:51,2024-11-19 09:33:35,CAR,QUOTED,NEUTRAL,,,0,BUY@98.63 SELL@99.94 up=0 dn=0
00:26:52,2024-11-19 09:33:35,HELE,SUBMIT,NEUTRAL,BUY,64.79,-1,up=0 dn=0 spread=0.7400
00:26:52,2024-11-19 09:33:35,HELE,SUBMIT,NEUTRAL,SELL,65.49,-1,up=0 dn=0 spread=0.7400
00:26:52,2024-11-19 09:33:35,HELE,QUOTED,NEUTRAL,,,-1,BUY@64.79 SELL@65.49 up=0 dn=0
00:26:53,2024-11-19 09:33:35,JACK,SUBMIT,NEUTRAL,BUY,46.47,-1,up=0 dn=0 spread=0.3800
00:26:53,2024-11-19 09:33:35,JACK,SUBMIT,NEUTRAL,SELL,46.81,-1,up=0 dn=0 spread=0.3800
00:26:53,2024-11-19 09:33:35,JACK,QUOTED,NEUTRAL,,,-1,BUY@46.47 SELL@46.81 up=0 dn=0
00:26:54,2024-11-19 09:33:35,SHOO,SUBMIT,NEUTRAL,BUY,42.38,-1,up=1 dn=1 spread=0.4100
00:26:54,2024-11-19 09:33:35,SHOO,SUBMIT,NEUTRAL,SELL,42.75,-1,up=1 dn=1 spread=0.4100
00:26:54,2024-11-19 09:33:35,SHOO,QUOTED,NEUTRAL,,,-1,BUY@42.38 SELL@42.75 up=1 dn=1
00:26:56,2024-11-19 09:33:45,TXRH,SUBMIT,NEUTRAL,BUY,192.82,0,up=1 dn=2 spread=1.3900
00:26:56,2024-11-19 09:33:45,TXRH,SUBMIT,NEUTRAL,SELL,194.17,0,up=1 dn=2 spread=1.3900
00:26:56,2024-11-19 09:33:45,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.82 SELL@194.17 up=1 dn=2
00:26:57,2024-11-19 09:33:45,CROX,SUBMIT,NEUTRAL,BUY,95.68,-3,up=5 dn=4 spread=0.3100
00:26:57,2024-11-19 09:33:45,CROX,SUBMIT,NEUTRAL,SELL,95.95,-3,up=5 dn=4 spread=0.3100
00:26:57,2024-11-19 09:33:45,CROX,QUOTED,NEUTRAL,,,-3,BUY@95.68 SELL@95.95 up=5 dn=4
00:26:58,2024-11-19 09:33:45,PZZA,SUBMIT,NEUTRAL,BUY,47.53,0,up=0 dn=0 spread=0.3100
00:26:58,2024-11-19 09:33:45,PZZA,SUBMIT,NEUTRAL,SELL,47.8,0,up=0 dn=0 spread=0.3100
00:26:58,2024-11-19 09:33:45,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.53 SELL@47.8 up=0 dn=0
00:26:59,2024-11-19 09:33:45,CAR,SUBMIT,NEUTRAL,BUY,98.63,0,up=0 dn=0 spread=1.3500
00:26:59,2024-11-19 09:33:45,CAR,SUBMIT,NEUTRAL,SELL,99.94,0,up=0 dn=0 spread=1.3500
00:26:59,2024-11-19 09:33:45,CAR,QUOTED,NEUTRAL,,,0,BUY@98.63 SELL@99.94 up=0 dn=0
00:27:00,2024-11-19 09:33:45,HELE,SUBMIT,NEUTRAL,BUY,64.81,-1,up=0 dn=0 spread=0.7200
00:27:00,2024-11-19 09:33:45,HELE,SUBMIT,NEUTRAL,SELL,65.49,-1,up=0 dn=0 spread=0.7200
00:27:00,2024-11-19 09:33:45,HELE,QUOTED,NEUTRAL,,,-1,BUY@64.81 SELL@65.49 up=0 dn=0
00:27:01,2024-11-19 09:33:45,JACK,SUBMIT,NEUTRAL,BUY,46.47,-1,up=0 dn=0 spread=0.3800
00:27:01,2024-11-19 09:33:45,JACK,SUBMIT,NEUTRAL,SELL,46.81,-1,up=0 dn=0 spread=0.3800
00:27:01,2024-11-19 09:33:45,JACK,QUOTED,NEUTRAL,,,-1,BUY@46.47 SELL@46.81 up=0 dn=0
00:27:02,2024-11-19 09:33:45,SHOO,SUBMIT,NEUTRAL,BUY,42.38,-1,up=1 dn=1 spread=0.4100
00:27:02,2024-11-19 09:33:45,SHOO,SUBMIT,NEUTRAL,SELL,42.75,-1,up=1 dn=1 spread=0.4100
00:27:02,2024-11-19 09:33:45,SHOO,QUOTED,NEUTRAL,,,-1,BUY@42.38 SELL@42.75 up=1 dn=1
00:27:03,2024-11-19 09:33:45,TXRH,SUBMIT,NEUTRAL,BUY,192.82,0,up=1 dn=2 spread=1.3900
00:27:03,2024-11-19 09:33:45,TXRH,SUBMIT,NEUTRAL,SELL,194.17,0,up=1 dn=2 spread=1.3900
00:27:03,2024-11-19 09:33:45,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.82 SELL@194.17 up=1 dn=2
00:27:04,2024-11-19 09:33:45,CROX,SUBMIT,NEUTRAL,BUY,95.68,-3,up=5 dn=4 spread=0.2900
00:27:04,2024-11-19 09:33:45,CROX,SUBMIT,NEUTRAL,SELL,95.93,-3,up=5 dn=4 spread=0.2900
00:27:04,2024-11-19 09:33:45,CROX,QUOTED,NEUTRAL,,,-3,BUY@95.68 SELL@95.93 up=5 dn=4
00:27:05,2024-11-19 09:33:45,PZZA,SUBMIT,NEUTRAL,BUY,47.53,0,up=0 dn=0 spread=0.3100
00:27:05,2024-11-19 09:33:45,PZZA,SUBMIT,NEUTRAL,SELL,47.8,0,up=0 dn=0 spread=0.3100
00:27:05,2024-11-19 09:33:45,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.53 SELL@47.8 up=0 dn=0
00:27:06,2024-11-19 09:33:45,CAR,SUBMIT,NEUTRAL,BUY,98.63,0,up=0 dn=0 spread=1.3500
00:27:06,2024-11-19 09:33:45,CAR,SUBMIT,NEUTRAL,SELL,99.94,0,up=0 dn=0 spread=1.3500
00:27:06,2024-11-19 09:33:45,CAR,QUOTED,NEUTRAL,,,0,BUY@98.63 SELL@99.94 up=0 dn=0
00:27:07,2024-11-19 09:33:45,HELE,SUBMIT,NEUTRAL,BUY,64.83,-1,up=0 dn=0 spread=0.7000
00:27:07,2024-11-19 09:33:45,HELE,SUBMIT,NEUTRAL,SELL,65.49,-1,up=0 dn=0 spread=0.7000
00:27:07,2024-11-19 09:33:45,HELE,QUOTED,NEUTRAL,,,-1,BUY@64.83 SELL@65.49 up=0 dn=0
00:27:08,2024-11-19 09:33:45,JACK,SUBMIT,NEUTRAL,BUY,46.48,-1,up=0 dn=0 spread=0.3700
00:27:08,2024-11-19 09:33:45,JACK,SUBMIT,NEUTRAL,SELL,46.81,-1,up=0 dn=0 spread=0.3700
00:27:08,2024-11-19 09:33:45,JACK,QUOTED,NEUTRAL,,,-1,BUY@46.48 SELL@46.81 up=0 dn=0
00:27:09,2024-11-19 09:33:45,SHOO,SUBMIT,NEUTRAL,BUY,42.38,-1,up=1 dn=1 spread=0.4100
00:27:09,2024-11-19 09:33:45,SHOO,SUBMIT,NEUTRAL,SELL,42.75,-1,up=1 dn=1 spread=0.4100
00:27:09,2024-11-19 09:33:45,SHOO,QUOTED,NEUTRAL,,,-1,BUY@42.38 SELL@42.75 up=1 dn=1
00:27:11,2024-11-19 09:33:57,TXRH,SUBMIT,NEUTRAL,BUY,192.84,0,up=1 dn=2 spread=1.3700
00:27:11,2024-11-19 09:33:57,TXRH,SUBMIT,NEUTRAL,SELL,194.17,0,up=1 dn=2 spread=1.3700
00:27:11,2024-11-19 09:33:57,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.84 SELL@194.17 up=1 dn=2
00:27:12,2024-11-19 09:33:57,CROX,SUBMIT,NEUTRAL,BUY,95.68,-4,up=5 dn=4 spread=0.3100
00:27:12,2024-11-19 09:33:57,CROX,SUBMIT,NEUTRAL,SELL,95.95,-4,up=5 dn=4 spread=0.3100
00:27:12,2024-11-19 09:33:57,CROX,QUOTED,NEUTRAL,,,-4,BUY@95.68 SELL@95.95 up=5 dn=4
00:27:13,2024-11-19 09:33:57,PZZA,SUBMIT,NEUTRAL,BUY,47.53,0,up=0 dn=0 spread=0.3100
00:27:13,2024-11-19 09:33:57,PZZA,SUBMIT,NEUTRAL,SELL,47.8,0,up=0 dn=0 spread=0.3100
00:27:13,2024-11-19 09:33:57,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.53 SELL@47.8 up=0 dn=0
00:27:14,2024-11-19 09:33:57,CAR,SUBMIT,NEUTRAL,BUY,98.63,0,up=0 dn=0 spread=1.3500
00:27:14,2024-11-19 09:33:57,CAR,SUBMIT,NEUTRAL,SELL,99.94,0,up=0 dn=0 spread=1.3500
00:27:14,2024-11-19 09:33:57,CAR,QUOTED,NEUTRAL,,,0,BUY@98.63 SELL@99.94 up=0 dn=0
00:27:15,2024-11-19 09:33:57,HELE,SUBMIT,NEUTRAL,BUY,64.84,-1,up=0 dn=0 spread=0.6900
00:27:15,2024-11-19 09:33:57,HELE,SUBMIT,NEUTRAL,SELL,65.49,-1,up=0 dn=0 spread=0.6900
00:27:15,2024-11-19 09:33:57,HELE,QUOTED,NEUTRAL,,,-1,BUY@64.84 SELL@65.49 up=0 dn=0
00:27:16,2024-11-19 09:33:57,JACK,SUBMIT,NEUTRAL,BUY,46.48,-1,up=0 dn=0 spread=0.3700
00:27:16,2024-11-19 09:33:57,JACK,SUBMIT,NEUTRAL,SELL,46.81,-1,up=0 dn=0 spread=0.3700
00:27:16,2024-11-19 09:33:57,JACK,QUOTED,NEUTRAL,,,-1,BUY@46.48 SELL@46.81 up=0 dn=0
00:27:17,2024-11-19 09:33:57,SHOO,SUBMIT,NEUTRAL,BUY,42.38,-1,up=1 dn=1 spread=0.4100
00:27:17,2024-11-19 09:33:57,SHOO,SUBMIT,NEUTRAL,SELL,42.75,-1,up=1 dn=1 spread=0.4100
00:27:17,2024-11-19 09:33:57,SHOO,QUOTED,NEUTRAL,,,-1,BUY@42.38 SELL@42.75 up=1 dn=1
00:27:18,2024-11-19 09:34:08,TXRH,SUBMIT,NEUTRAL,BUY,192.85,0,up=1 dn=2 spread=1.3600
