[[32;1;1mINFO[0m] Connection established.
[21:27:46][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 31.80 | Mid: 198.0600 | Sprd: 0.0800
[21:28:36][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 39.89 | Mid: 198.7950 | Sprd: 0.1100
[21:28:36][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -47.63 | Mid: 385.9950 | Sprd: 0.1900
[21:28:36][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 17 | NeutStr: 0 | EMA: 189.31 | Mid: 155.7250 | Sprd: 0.0700
[21:28:37][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 39.20 | Mid: 199.2900 | Sprd: 0.0800
[21:28:37][MSFT] State: EXITING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -22.57 | Mid: 386.9250 | Sprd: 0.2700
[21:28:37][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 18 | NeutStr: 0 | EMA: 145.63 | Mid: 155.9500 | Sprd: 0.0800
[21:28:38][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 27.29 | Mid: 199.3750 | Sprd: 0.0900
[21:28:38][MSFT] State: EXITING  | Pos:  -400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -2.57 | Mid: 386.8100 | Sprd: 0.2600
[21:28:38][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 19 | NeutStr: 0 | EMA: 133.14 | Mid: 156.9600 | Sprd: 0.0400
[21:28:39][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 35.81 | Mid: 199.3800 | Sprd: 0.2400
[21:28:39][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 20 | NeutStr: 0 | EMA: 120.47 | Mid: 156.6350 | Sprd: 0.1300
[21:28:39][MSFT] State: EXITING  | Pos:  -400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 9.72 | Mid: 387.3750 | Sprd: 0.2300
[21:28:40][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 13.43 | Mid: 198.9450 | Sprd: 0.3100
[21:28:40][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 21 | NeutStr: 0 | EMA: 88.83 | Mid: 156.1650 | Sprd: 0.1300
[21:28:40][MSFT] State: EXITING  | Pos:  -400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 4.20 | Mid: 387.3750 | Sprd: 0.3900
[21:28:41][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 0.91 | Mid: 198.8800 | Sprd: 0.1600
[21:28:41][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 22 | NeutStr: 0 | EMA: 62.51 | Mid: 156.1250 | Sprd: 0.0900
[21:28:41][MSFT] State: EXITING  | Pos:  -400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 0.30 | Mid: 387.0850 | Sprd: 0.2700
[21:28:42][AAPL] State: EXITING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -27.92 | Mid: 198.6750 | Sprd: 0.2500
[21:28:42][AMZN] State: ENTERING | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 1 | EMA: 50.57 | Mid: 156.2000 | Sprd: 0.0800
[21:28:42][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -3.54 | Mid: 387.4100 | Sprd: 0.2800
[21:28:43][AAPL] State: EXITING  | Pos:  +400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -37.79 | Mid: 198.7300 | Sprd: 0.2800
[21:28:43][AMZN] State: ENTERING | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 2 | EMA: 28.50 | Mid: 156.5450 | Sprd: 0.0500
[21:28:43][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 11.23 | Mid: 387.4300 | Sprd: 0.3000
[21:28:44][AAPL] State: EXITING  | Pos:  +500 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -46.52 | Mid: 198.6750 | Sprd: 0.3300
[21:28:44][AMZN] State: ENTERING | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 3 | EMA: 32.28 | Mid: 157.0800 | Sprd: 0.0400
[21:28:44][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 25.14 | Mid: 387.8100 | Sprd: 0.2800
[21:28:45][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 60.60 | Mid: 157.1200 | Sprd: 0.0800
[21:28:45][AAPL] State: EXITING  | Pos:  +600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -28.69 | Mid: 199.2250 | Sprd: 0.1100
[21:28:45][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 44.00 | Mid: 387.8300 | Sprd: 0.3000
[21:28:46][AAPL] State: EXITING  | Pos:  +600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -22.10 | Mid: 198.8550 | Sprd: 0.4100
[21:28:46][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 83.58 | Mid: 157.0950 | Sprd: 0.0500
[21:28:46][MSFT] State: EXITING  | Pos:  -600 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 52.10 | Mid: 387.6550 | Sprd: 0.2500
[21:28:47][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 67.54 | Mid: 156.8400 | Sprd: 0.1200
[21:28:47][AAPL] State: EXITING  | Pos:  +600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -20.81 | Mid: 198.4900 | Sprd: 0.3000
[21:28:47][MSFT] State: EXITING  | Pos:  -600 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 41.18 | Mid: 387.6450 | Sprd: 0.2300
[21:28:48][AAPL] State: EXITING  | Pos:  +600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -47.62 | Mid: 198.3700 | Sprd: 0.2800
[21:28:48][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 12.90 | Mid: 387.5750 | Sprd: 0.2300
[21:28:48][AMZN] State: HOLDING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 33.84 | Mid: 156.6500 | Sprd: 0.1000
[21:28:49][AMZN] State: HOLDING  | Pos:  +400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -7.84 | Mid: 156.6450 | Sprd: 0.1300
[21:28:49][AAPL] State: EXITING  | Pos:  +600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -50.80 | Mid: 198.9600 | Sprd: 0.1400
[21:28:49][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -12.12 | Mid: 387.6050 | Sprd: 0.2700
[21:28:50][AMZN] State: HOLDING  | Pos:  +400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -39.84 | Mid: 156.7300 | Sprd: 0.0600
[21:28:50][AAPL] State: EXITING  | Pos:  +600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -77.77 | Mid: 198.5450 | Sprd: 0.4300
[21:28:50][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -19.86 | Mid: 387.8500 | Sprd: 0.2800
[21:28:51][AMZN] State: HOLDING  | Pos:  +400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -36.86 | Mid: 156.8650 | Sprd: 0.0900
[21:28:51][AAPL] State: EXITING  | Pos:  +600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -80.33 | Mid: 198.5550 | Sprd: 0.3100
[21:28:51][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -24.52 | Mid: 387.5800 | Sprd: 0.3200
[21:28:52][AMZN] State: HOLDING  | Pos:  +400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -34.47 | Mid: 156.4950 | Sprd: 0.1700
[21:28:52][AAPL] State: EXITING  | Pos:  +600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -64.42 | Mid: 198.6000 | Sprd: 0.2200
[21:28:52][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -28.80 | Mid: 387.4050 | Sprd: 0.2500
[21:28:53][AMZN] State: HOLDING  | Pos:  +600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -39.37 | Mid: 156.0800 | Sprd: 0.1200
[21:28:53][AAPL] State: EXITING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -27.03 | Mid: 199.0800 | Sprd: 0.2200
[21:28:53][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -8.25 | Mid: 387.5900 | Sprd: 0.2800
[21:28:54][AMZN] State: HOLDING  | Pos:  +800 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -33.08 | Mid: 156.1150 | Sprd: 0.0900
[21:28:54][AAPL] State: EXITING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -4.61 | Mid: 199.3350 | Sprd: 0.0500
[21:28:54][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -5.72 | Mid: 387.5650 | Sprd: 0.3300
[21:28:55][AMZN] State: EXITING  | Pos: +1000 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -36.42 | Mid: 156.2000 | Sprd: 0.0800
[21:28:55][AAPL] State: EXITING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 36.34 | Mid: 199.5650 | Sprd: 0.1100
[21:28:55][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -34.15 | Mid: 387.5200 | Sprd: 0.2600
[21:28:56][AMZN] State: EXITING  | Pos: +1400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -33.32 | Mid: 156.3500 | Sprd: 0.1200
[21:28:56][AAPL] State: EXITING  | Pos:  +200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 79.83 | Mid: 199.6350 | Sprd: 0.1100
[21:28:56][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -30.24 | Mid: 387.5550 | Sprd: 0.2100
[21:28:57][AMZN] State: EXITING  | Pos: +1400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -1.09 | Mid: 156.4900 | Sprd: 0.1000
[21:28:57][AAPL] State: EXITING  | Pos:  -400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 90.98 | Mid: 199.2700 | Sprd: 0.1000
[21:28:57][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -7.79 | Mid: 387.6750 | Sprd: 0.3300
[21:28:58][AAPL] State: EXITING  | Pos:  -400 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 103.41 | Mid: 199.8250 | Sprd: 0.1100
[21:28:58][AMZN] State: EXITING  | Pos: +1400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 46.00 | Mid: 156.5850 | Sprd: 0.0900
[21:28:58][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -3.17 | Mid: 387.7550 | Sprd: 0.1900
[21:28:59][AMZN] State: EXITING  | Pos: +1400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 69.82 | Mid: 156.5150 | Sprd: 0.0700
[21:28:59][AAPL] State: EXITING  | Pos:  -400 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 117.41 | Mid: 199.9600 | Sprd: 0.0600
[21:28:59][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 6.18 | Mid: 387.7550 | Sprd: 0.2900
[21:29:00][AAPL] State: EXITING  | Pos:  -400 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 124.61 | Mid: 200.3350 | Sprd: 0.1100
[21:29:00][AMZN] State: EXITING  | Pos: +1400 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 68.08 | Mid: 156.1900 | Sprd: 0.1600
[21:29:00][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 16.12 | Mid: 387.3550 | Sprd: 0.2900
[21:29:01][AMZN] State: EXITING  | Pos: +1400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 38.11 | Mid: 155.9000 | Sprd: 0.1000
[21:29:01][AAPL] State: EXITING  | Pos:  -400 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 133.97 | Mid: 200.4900 | Sprd: 0.0800
[21:29:01][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 2.64 | Mid: 387.1050 | Sprd: 0.2100
[21:29:02][AMZN] State: EXITING  | Pos: +1400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -7.31 | Mid: 155.8450 | Sprd: 0.2100
[21:29:02][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -4.51 | Mid: 387.4100 | Sprd: 0.2200
[AAPL][EXITING] Flip BUY 6 lots (exit 4 + new 2) @ 200.5100
[21:29:02][AAPL] State: ENTERING | Pos:  -400 | Sig: BUY_PRESSURE   | Streak: 0 | NeutStr: 0 | EMA: 165.39 | Mid: 200.5100 | Sprd: 0.1000
[21:29:03][AMZN] State: EXITING  | Pos: +1400 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -61.22 | Mid: 155.7950 | Sprd: 0.1300
[21:29:03][AAPL] State: ENTERING | Pos:  -400 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 184.11 | Mid: 200.8600 | Sprd: 0.1000
[21:29:03][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 0.56 | Mid: 387.6650 | Sprd: 0.1900
[21:29:04][AMZN] State: EXITING  | Pos: +1400 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -97.36 | Mid: 155.5600 | Sprd: 0.1000
[21:29:04][AAPL] State: ENTERING | Pos:  -400 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 187.89 | Mid: 201.1350 | Sprd: 0.0300
[21:29:04][MSFT] State: EXITING  | Pos:  -600 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -5.07 | Mid: 387.6650 | Sprd: 0.2500
[21:29:05][AMZN] State: EXITING  | Pos:  +400 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -105.62 | Mid: 155.6850 | Sprd: 0.1900
[21:29:05][MSFT] State: EXITING  | Pos:  -500 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 12.05 | Mid: 387.9100 | Sprd: 0.2600
[21:29:05][AAPL] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 188.37 | Mid: 201.4850 | Sprd: 0.0500
[21:29:06][AAPL] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 185.11 | Mid: 201.7100 | Sprd: 0.1200
[21:29:06][MSFT] State: EXITING  | Pos:  -500 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 21.91 | Mid: 387.8200 | Sprd: 0.1800
[21:29:06][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -112.52 | Mid: 155.1950 | Sprd: 0.0500
[21:29:07][AMZN] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -119.83 | Mid: 154.8750 | Sprd: 0.1300
[21:29:07][AAPL] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 5 | NeutStr: 0 | EMA: 187.75 | Mid: 201.8150 | Sprd: 0.1300
[21:29:07][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 6.01 | Mid: 387.5900 | Sprd: 0.2800
[21:29:08][AMZN] State: ENTERING | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 0 | NeutStr: 0 | EMA: -101.04 | Mid: 154.9550 | Sprd: 0.1500
[21:29:08][AAPL] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 6 | NeutStr: 0 | EMA: 178.46 | Mid: 201.8250 | Sprd: 0.1500
[21:29:08][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -25.62 | Mid: 387.5150 | Sprd: 0.2100
[21:29:09][AAPL] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 7 | NeutStr: 0 | EMA: 164.52 | Mid: 201.8050 | Sprd: 0.1500
[21:29:09][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -30.83 | Mid: 387.5850 | Sprd: 0.2500
[21:29:09][AMZN] State: HOLDING  | Pos:  -200 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -81.38 | Mid: 154.9550 | Sprd: 0.1300
[21:29:10][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -59.64 | Mid: 155.1500 | Sprd: 0.1200
[21:29:10][AAPL] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 8 | NeutStr: 0 | EMA: 158.13 | Mid: 202.0350 | Sprd: 0.1100
[21:29:10][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -33.22 | Mid: 387.8550 | Sprd: 0.2300
[21:29:11][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -42.43 | Mid: 155.1350 | Sprd: 0.1100
[21:29:11][AAPL] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 9 | NeutStr: 0 | EMA: 125.42 | Mid: 202.0100 | Sprd: 0.1400
[21:29:11][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -28.21 | Mid: 387.8050 | Sprd: 0.1300
[21:29:12][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -7.95 | Mid: 155.3150 | Sprd: 0.1500
[21:29:12][AAPL] State: EXITING  | Pos:  +100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 73.75 | Mid: 201.9250 | Sprd: 0.1500
[21:29:12][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -4.05 | Mid: 388.3800 | Sprd: 0.1400
[21:29:13][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -9.35 | Mid: 155.1000 | Sprd: 0.1800
[21:29:13][AAPL] State: EXITING  | Pos:  +100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 19.95 | Mid: 201.8650 | Sprd: 0.1300
[21:29:13][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 29.44 | Mid: 388.4350 | Sprd: 0.1900
[21:29:14][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -10.20 | Mid: 155.0300 | Sprd: 0.1200
[21:29:14][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 37.59 | Mid: 388.4200 | Sprd: 0.2000
[21:29:14][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 0.49 | Mid: 202.0650 | Sprd: 0.1100
[21:29:15][AMZN] State: HOLDING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -24.75 | Mid: 155.0750 | Sprd: 0.0100
[21:29:15][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -15.46 | Mid: 202.3650 | Sprd: 0.1300
[21:29:15][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 38.22 | Mid: 388.5100 | Sprd: 0.1600
[21:29:16][AMZN] State: EXITING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -21.86 | Mid: 155.1050 | Sprd: 0.2100
[21:29:16][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -26.34 | Mid: 202.2150 | Sprd: 0.1700
[21:29:16][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 40.17 | Mid: 388.4450 | Sprd: 0.2500
[21:29:17][AMZN] State: EXITING  | Pos:  -200 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -22.29 | Mid: 155.3450 | Sprd: 0.0700
[21:29:17][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -1.60 | Mid: 202.5100 | Sprd: 0.1600
[21:29:17][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 35.14 | Mid: 388.4900 | Sprd: 0.1600
[21:29:18][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 14.60 | Mid: 201.6650 | Sprd: 0.0700
[21:29:18][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 34.65 | Mid: 388.5750 | Sprd: 0.2300
[21:29:18][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -14.34 | Mid: 155.1250 | Sprd: 0.1700
[21:29:19][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 4.66 | Mid: 155.5050 | Sprd: 0.1500
[21:29:19][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 22.46 | Mid: 201.9100 | Sprd: 0.1400
[21:29:19][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 46.84 | Mid: 388.9400 | Sprd: 0.2400
[21:29:20][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 25.04 | Mid: 155.5050 | Sprd: 0.1500
[21:29:20][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 34.32 | Mid: 202.4250 | Sprd: 0.1300
[21:29:20][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 58.08 | Mid: 389.1600 | Sprd: 0.2400
[21:29:21][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 54.55 | Mid: 155.6950 | Sprd: 0.0500
[21:29:21][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 63.83 | Mid: 202.4300 | Sprd: 0.1200
[21:29:21][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 60.58 | Mid: 389.0800 | Sprd: 0.1800
[21:29:22][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 54.74 | Mid: 155.6400 | Sprd: 0.1600
[21:29:22][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 63.76 | Mid: 202.4150 | Sprd: 0.1500
[21:29:22][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 48.73 | Mid: 388.9450 | Sprd: 0.3500
[21:29:23][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 76.09 | Mid: 155.7200 | Sprd: 0.1000
[21:29:23][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 88.19 | Mid: 202.5300 | Sprd: 0.0600
[21:29:23][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 23.16 | Mid: 388.9000 | Sprd: 0.2600
[21:29:24][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 97.84 | Mid: 155.8150 | Sprd: 0.1500
[21:29:24][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 104.91 | Mid: 202.5400 | Sprd: 0.0800
[21:29:24][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 11.32 | Mid: 388.9250 | Sprd: 0.2300
[21:29:25][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 124.74 | Mid: 155.8900 | Sprd: 0.1800
