[[32;1;1mINFO[0m] Connection established.
[02:21:53] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 191.4750
[02:25:30] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -44.1757 | Mid: 190.6750
[02:25:31] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -53.3030 | Mid: 190.6750
[02:25:32] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 0 | EMA: -51.6521 | Mid: 190.6750
[02:25:33] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -50.8865 | Mid: 190.4850
[02:25:34] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -49.7805 | Mid: 190.4900
[02:25:35] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -42.5264 | Mid: 190.4900
[02:25:36] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 4 | EMA: -36.0385 | Mid: 190.5100
[02:25:37] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 5 | EMA: -32.0069 | Mid: 190.4900
[02:25:38] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 6 | EMA: -26.5448 | Mid: 190.4000
[02:25:39] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 7 | EMA: -22.9914 | Mid: 190.4000
[02:25:40] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 8 | EMA: -20.5040 | Mid: 190.4000
[02:25:41] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -19.5728 | Mid: 190.4000
[02:25:42] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -19.0109 | Mid: 190.4000
[02:25:43] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -13.6077 | Mid: 190.4000
[02:25:44] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -10.1254 | Mid: 190.4000
[02:25:45] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -7.0878 | Mid: 190.4000
[02:25:46] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -4.9614 | Mid: 190.4000
[02:25:47] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -2.8730 | Mid: 190.4000
[02:25:48] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 8.2489 | Mid: 190.5650
[02:25:49] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 26.4442 | Mid: 190.6050
[02:25:50] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 41.9710 | Mid: 190.6300
[02:25:51] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 61.5997 | Mid: 190.7050
[02:25:52] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 0 | EMA: 75.3398 | Mid: 190.7050
[02:25:53] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 85.1378 | Mid: 190.7850
[02:25:55] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 81.5865 | Mid: 190.7850
[02:25:56] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 3 | EMA: 75.7105 | Mid: 190.7850
[02:25:57] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 4 | EMA: 55.9074 | Mid: 190.7100
[02:25:58] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 5 | EMA: 48.9752 | Mid: 190.7850
[02:25:59] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 6 | EMA: 27.3526 | Mid: 190.7100
[02:26:00] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 12.2168 | Mid: 190.7100
[02:26:01] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.6218 | Mid: 190.7100
[02:26:02] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -4.4148 | Mid: 190.6950
[02:26:03] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -15.5703 | Mid: 190.6950
[02:26:04] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -11.1992 | Mid: 190.6950
[02:26:05] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -13.0895 | Mid: 190.7100
[02:26:06] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -14.4126 | Mid: 190.7100
[02:26:07] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -9.7888 | Mid: 190.7100
[02:26:08] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -6.8522 | Mid: 190.6950
[02:26:09] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -20.8165 | Mid: 190.5600
[02:26:10] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -25.6416 | Mid: 190.5600
[02:26:11] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -28.7191 | Mid: 190.5600
[02:26:12] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -30.8734 | Mid: 190.5600
[02:26:13] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -32.0814 | Mid: 190.5600
[02:26:14] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -22.1570 | Mid: 190.5600
[02:26:15] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -11.3699 | Mid: 190.5700
[02:26:16] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.2189 | Mid: 190.5750
[02:26:17] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 4.6468 | Mid: 190.6000
[02:26:18] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 13.5427 | Mid: 190.6050
[02:26:19] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 16.7999 | Mid: 190.6750
[02:26:20] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 7.7999 | Mid: 190.5650
[02:26:21] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.5400 | Mid: 190.5900
[02:26:22] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -1.4280 | Mid: 190.6050
[02:26:23] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -14.9196 | Mid: 190.5250
[02:26:24] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -19.6837 | Mid: 190.5400
[02:26:25] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -22.0886 | Mid: 190.4700
[02:26:26] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -29.8320 | Mid: 190.4650
[02:26:27] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 0 | EMA: -37.2624 | Mid: 190.4650
[02:26:28] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -35.0837 | Mid: 190.4650
[02:26:29] State: HOLDING | Pos: -100 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -41.4186 | Mid: 190.3800
[02:26:30] State: HOLDING | Pos: -100 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -44.2030 | Mid: 190.2900
[02:26:31] State: HOLDING | Pos: -100 | Sig: SELL_PRESSURE | Streak: 4 | EMA: -39.9721 | Mid: 190.3050
[02:26:32] State: HOLDING | Pos: -100 | Sig: SELL_PRESSURE | Streak: 5 | EMA: -39.2905 | Mid: 190.3000
[02:26:33] State: HOLDING | Pos: -100 | Sig: SELL_PRESSURE | Streak: 6 | EMA: -36.8033 | Mid: 190.3100
[02:26:34] State: HOLDING | Pos: -100 | Sig: SELL_PRESSURE | Streak: 7 | EMA: -30.3223 | Mid: 190.3150
[02:26:35] State: HOLDING | Pos: -100 | Sig: SELL_PRESSURE | Streak: 8 | EMA: -20.6256 | Mid: 190.3150
[02:26:36] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: -15.8179 | Mid: 190.3150
[02:26:37] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: -10.1726 | Mid: 190.3150
[02:26:38] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: -10.0608 | Mid: 190.2800
[02:26:39] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: -15.4726 | Mid: 190.1700
[02:26:40] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: -19.0508 | Mid: 190.1750
[02:26:41] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: -19.3656 | Mid: 190.2500
[02:26:42] State: EXITING | Pos: -100 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -20.1859 | Mid: 190.2500
[02:26:43] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: -10.2001 | Mid: 190.4550
[02:26:44] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 3.6899 | Mid: 190.4550
[02:26:45] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 12.9029 | Mid: 190.4550
[02:26:46] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 17.7621 | Mid: 190.4550
[02:26:47] State: EXITING | Pos: -100 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 22.3634 | Mid: 190.4550
[02:26:48] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 17.1544 | Mid: 190.4550
[02:26:49] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 7.0581 | Mid: 190.4500
[02:26:50] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 0.5907 | Mid: 190.4500
[02:26:51] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -5.4665 | Mid: 190.4600
[02:26:52] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -13.3966 | Mid: 190.4600
[02:26:53] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -19.5476 | Mid: 190.4600
[02:26:54] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -12.1833 | Mid: 190.5050
[02:26:55] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.7917 | Mid: 190.5400
[02:26:56] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 20.6042 | Mid: 190.5450
[02:26:57] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 36.5629 | Mid: 190.5450
[02:26:58] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 48.0340 | Mid: 190.5450
[02:26:59] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 0 | EMA: 51.1438 | Mid: 190.5450
[02:27:00] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 43.9007 | Mid: 190.5450
[02:27:01] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 30.7305 | Mid: 190.5450
[02:27:02] State: HOLDING | Pos: 200 | Sig: BUY_PRESSURE | Streak: 3 | EMA: 21.8113 | Mid: 190.5450
[02:27:03] State: HOLDING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 15.2679 | Mid: 190.5450
[02:27:04] State: HOLDING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 10.3876 | Mid: 190.5450
[02:27:05] State: HOLDING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 6.9713 | Mid: 190.5450
[02:27:06] State: HOLDING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 4.5799 | Mid: 190.5450
[02:27:07] State: HOLDING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 2.9059 | Mid: 190.5450
[02:27:08] State: HOLDING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 2.0342 | Mid: 190.5450
[02:27:09] State: HOLDING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 1.4239 | Mid: 190.5450
[02:27:10] State: HOLDING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 4.7167 | Mid: 190.5900
[02:27:11] State: HOLDING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 6.7217 | Mid: 190.5900
[02:27:12] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 8.1252 | Mid: 190.5900
[02:27:13] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 9.1076 | Mid: 190.5900
[02:27:14] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 9.7953 | Mid: 190.5900
[02:27:15] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 1.9367 | Mid: 190.5850
[02:27:16] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -3.2643 | Mid: 190.5850
[02:27:17] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -8.7050 | Mid: 190.5850
[02:27:18] State: EXITING | Pos: 200 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -21.9935 | Mid: 190.4950
[02:27:19] State: EXITING | Pos: 200 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -27.9654 | Mid: 190.4950
[02:27:20] State: EXITING | Pos: 200 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -24.4958 | Mid: 190.4950
[02:27:21] State: EXITING | Pos: 200 | Sig: SELL_PRESSURE | Streak: 4 | EMA: -25.3971 | Mid: 190.4950
[02:27:22] State: EXITING | Pos: 200 | Sig: SELL_PRESSURE | Streak: 5 | EMA: -24.2279 | Mid: 190.4950
[02:27:23] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -13.9296 | Mid: 190.4950
[02:27:24] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -15.3307 | Mid: 190.4400
[02:27:25] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -10.4615 | Mid: 190.4950
[02:27:26] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -3.7230 | Mid: 190.4950
[02:27:27] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -7.5861 | Mid: 190.4800
[02:27:28] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -14.4903 | Mid: 190.4200
[02:27:29] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -9.5732 | Mid: 190.4800
[02:27:30] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -23.6512 | Mid: 190.3250
[02:27:31] State: EXITING | Pos: 200 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -35.3659 | Mid: 190.2900
[02:27:32] State: EXITING | Pos: 200 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -30.9661 | Mid: 190.3300
[02:27:33] State: EXITING | Pos: 200 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -23.3863 | Mid: 190.3300
[02:27:34] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -15.4104 | Mid: 190.4700
[02:27:35] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -5.8673 | Mid: 190.4500
[02:27:36] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 2.9729 | Mid: 190.4500
[02:27:37] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 5.1410 | Mid: 190.4500
[02:27:38] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 6.0587 | Mid: 190.4500
[02:27:39] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -3.1989 | Mid: 190.4300
[02:27:40] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -2.5692 | Mid: 190.4500
[02:27:41] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -2.4285 | Mid: 190.4500
[02:27:42] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: -2.3299 | Mid: 190.4500
[02:27:43] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 0.1391 | Mid: 190.4500
[02:27:44] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 4.6273 | Mid: 190.4500
[02:27:45] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 1.1991 | Mid: 190.3650
[02:27:46] State: EXITING | Pos: 200 | Sig: NEUTRAL | Streak: 0 | EMA: 2.0394 | Mid: 190.3700
[02:27:47] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.9124 | Mid: 190.3650
[02:27:48] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -4.2087 | Mid: 190.3650
[02:27:49] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -6.5161 | Mid: 190.3650
[02:27:50] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -9.9313 | Mid: 190.3600
[02:27:51] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -19.2219 | Mid: 190.3550
[02:27:52] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -25.1553 | Mid: 190.3250
[02:27:53] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -30.4787 | Mid: 190.3250
[02:27:54] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 0 | EMA: -38.6151 | Mid: 190.3200
[02:27:55] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -38.0706 | Mid: 190.3200
[02:27:56] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -38.5594 | Mid: 190.3150
[02:27:57] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -35.6316 | Mid: 190.3150
[02:27:58] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 4 | EMA: -37.9021 | Mid: 190.2900
[02:27:59] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 5 | EMA: -40.7815 | Mid: 190.1750
[02:28:00] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 6 | EMA: -39.7370 | Mid: 190.1800
[02:28:01] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 7 | EMA: -34.1459 | Mid: 190.1800
[02:28:02] State: HOLDING | Pos: -100 | Sig: SELL_PRESSURE | Streak: 8 | EMA: -24.8621 | Mid: 190.2550
[02:28:03] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: -13.7435 | Mid: 190.2550
[02:28:04] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0395 | Mid: 190.2550
[02:28:05] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 6.3277 | Mid: 190.2550
[02:28:06] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 13.8194 | Mid: 190.2600
[02:28:07] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 13.3936 | Mid: 190.2600
[02:28:08] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 13.0955 | Mid: 190.2600
[02:28:09] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 7.8768 | Mid: 190.1900
[02:28:10] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 8.3338 | Mid: 190.2000
[02:28:11] State: HOLDING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 16.7237 | Mid: 190.3050
[02:28:12] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 18.3666 | Mid: 190.2950
[02:28:13] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 18.9166 | Mid: 190.2950
[02:28:14] State: EXITING | Pos: -100 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 24.9116 | Mid: 190.2950
[02:28:15] State: EXITING | Pos: -100 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 24.9981 | Mid: 190.2950
[02:28:16] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 13.5687 | Mid: 190.2950
[02:28:17] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 9.4981 | Mid: 190.2950
[02:28:18] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 7.2487 | Mid: 190.2950
[02:28:19] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 4.7741 | Mid: 190.2950
[02:28:20] State: EXITING | Pos: -100 | Sig: NEUTRAL | Streak: 0 | EMA: 3.0418 | Mid: 190.2950
[02:28:21] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.8293 | Mid: 190.2950
[02:28:22] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.2805 | Mid: 190.2950
[02:28:23] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -10.0836 | Mid: 190.2050
[02:28:24] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -18.4286 | Mid: 190.2250
[02:28:25] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -22.6800 | Mid: 190.2600
[02:28:26] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -31.6560 | Mid: 190.2200
[02:28:27] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 0 | EMA: -38.2392 | Mid: 190.2200
[02:28:28] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -37.2674 | Mid: 190.1450
[02:28:29] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -39.6772 | Mid: 190.0450
[02:28:30] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -40.0740 | Mid: 190.0900
[02:28:31] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 4 | EMA: -33.7518 | Mid: 190.0900
[02:28:32] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 5 | EMA: -29.0263 | Mid: 190.0900
[02:28:33] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 6 | EMA: -20.0184 | Mid: 190.0900
[02:28:34] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -10.2329 | Mid: 190.0900
[02:28:35] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -1.2230 | Mid: 190.0950
[02:28:36] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 7.3339 | Mid: 190.1000
[02:28:37] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 13.6237 | Mid: 190.1000
[02:28:38] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 17.7266 | Mid: 190.1000
[02:28:39] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 20.5986 | Mid: 190.1000
[02:28:40] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 17.2690 | Mid: 190.1000
[02:28:41] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 12.0883 | Mid: 190.1000
[02:28:42] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 4.4118 | Mid: 190.0900
[02:28:43] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -6.0917 | Mid: 190.0700
[02:28:44] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -13.4442 | Mid: 190.0700
[02:28:45] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -18.2909 | Mid: 190.0700
[02:28:46] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -14.7537 | Mid: 190.0900
[02:28:47] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -11.8276 | Mid: 190.0850
[02:28:48] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -4.6493 | Mid: 190.0850
[02:28:49] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 3.0455 | Mid: 190.0900
[02:28:50] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 8.7318 | Mid: 190.0900
[02:28:51] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 5.7823 | Mid: 190.0900
[02:28:52] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 9.7176 | Mid: 190.1200
[02:28:53] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 12.4723 | Mid: 190.1200
[02:28:54] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 8.7306 | Mid: 190.0850
[02:28:55] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 9.0214 | Mid: 190.1050
[02:28:56] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 9.2250 | Mid: 190.1050
[02:28:57] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 6.6675 | Mid: 190.1050
[02:28:58] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.6673 | Mid: 190.0950
[02:28:59] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.1671 | Mid: 190.0950
[02:29:00] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -2.3930 | Mid: 190.0950
[02:29:01] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -7.9151 | Mid: 190.0900
[02:29:02] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -6.7406 | Mid: 190.1600
[02:29:03] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 4.3116 | Mid: 190.2400
[02:29:04] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 12.0481 | Mid: 190.2400
[02:29:05] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 18.8737 | Mid: 190.2400
[02:29:06] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 24.3716 | Mid: 190.1750
